image_id,PredictionString
703cd1b366d83f31d96b478a41dc1b2c,11 0.2 1493 684 1809 777 0 0.2 1312 1079 1598 1418
1aa44e88c12853c45ac703f24309ac3e,14 1 0 0 1 1
48170b1f039b7cd08841af54449b5018,3 0.7 890 1634 1779 1950 0 0.8 1118 1008 1373 1285
b7c7ddcf253b397213116453bb085158,13 0.2 2299 1146 2397 1226 13 0.2 2115 932 2418 1440 7 0.2 2175 735 2316 870 11 0.3 2299 2366 2462 2623 13 0.3 2224 1140 2397 1263 13 0.4 357 662 1060 1140 10 0.4 2294 2366 2472 2629 13 0.4 2137 1140 2402 1354 8 0.4 2159 1017 2234 1103 13 0.5 352 821 784 1073 8 0.6 2169 729 2316 864
f91f6cc13266b906c5840fbb73efd9b5,0 0.2 1060 732 1276 962 10 0.3 116 2173 228 2310 11 0.3 120 2178 228 2305
b2fe1b518082afaf61e01159ac62b661,0 0.2 1295 708 1573 1014
54a6bb5b22305b51f9a17728202d1180,12 0.2 1168 451 1706 869 3 0.3 779 1248 1601 1552
73a47bff27e977dc25c0b2cd4a470eea,5 0.2 1612 1249 2140 2018 5 0.2 1334 227 2187 2100 0 0.2 959 663 1543 1200
9d24b6b093579f86101c4760c7808986,3 0.7 988 1256 2203 1619 0 0.8 1480 567 1791 912
9e8a5a85012b7b8c5dd164382d93e089,0 0.2 905 636 1576 1182 13 0.2 1679 1711 1763 1925 5 0.3 1534 1021 2062 1898 5 0.3 182 214 1049 1850 5 0.3 1301 278 2127 1925
cdd5481fd9376b5e7828aec48799255a,6 0.2 547 1511 867 1895 7 0.3 542 1461 882 1901
499855f7f211a8f2a5142182f1c6c177,14 1 0 0 1 1
79b6946338c30268ead5a6253484f852,0 0.6 1080 884 1300 1118
f1af2617d49d2b413f6356860972c52f,14 1 0 0 1 1
1c0edcab874f51772ec86ac6405a0a69,11 0.2 143 2110 337 2463 10 0.3 166 2245 299 2452 10 0.4 166 2077 893 2469 10 0.5 133 2138 361 2463
b5db31329914f79adc2225e63238e057,0 0.6 1324 909 1570 1135
e7ec9f012b2c254deafe673333099553,0 0.4 1564 833 1866 1126
7f6b660751fb873941366907f14d16d3,13 0.2 384 1182 452 1216 8 0.2 448 1572 496 1626 2 0.3 1272 801 1372 996 2 0.3 1156 776 1380 1025 13 0.5 472 752 584 840 11 0.6 1352 342 1668 435 3 0.6 780 1475 1800 1934 11 0.7 596 420 912 542 0 0.7 1152 781 1376 1025
c16c47a1f9a2a3e3b5c85338ad2ff317,11 0.2 1489 214 1665 287 11 0.2 855 191 1098 281 2 0.4 1534 939 1660 1260 0 0.7 1310 726 1553 1035
3b68bc60f5353a7f3a8c30a99ed5cc3f,3 0.6 756 1585 1550 1832 0 0.7 1009 911 1227 1144
da89d223c87e21b2a7d4a1930541177c,14 1 0 0 1 1
662b95447b40328a6844834af8835fd2,5 0.2 1312 463 2176 2042 0 0.3 955 718 1506 1217 2 0.5 1730 633 1953 867 9 0.5 1720 649 1967 861
3f2dcbb885cf38e7b07d29785d81215e,11 0.2 647 429 945 532
8ca35bde756454ae2789f75ad12dfa1a,14 1 0 0 1 1
844e0124406c3b8ede871974d4df8fc9,9 0.7 1519 541 1628 641
57c89de7d680ee5e4a85d047c68b6050,14 1 0 0 1 1
7441457f4e2b2eba4682470448f256c1,11 0.2 76 2285 152 2402 0 0.2 1076 796 1288 1025 10 0.3 1800 2285 1904 2402 11 0.4 1808 2285 1904 2402
e37e6945fda3fe8118a033cc43b247fb,14 1 0 0 1 1
4d60dedd8acc1fc0c83596e2a0c6d0df,8 0.2 1757 881 1788 931 11 0.2 575 438 748 532 11 0.5 1533 410 1729 565 0 0.5 1168 853 1405 1080
eac03ab96bf30dcb4f35094b6ffd2cf9,0 0.7 1377 664 1709 1059 3 0.7 833 1502 2041 1854
696b2f74de8b69decbb4f884b77c7429,10 0.2 272 1787 368 1929 11 0.2 276 1792 368 1929 0 0.7 1076 444 1296 703 8 0.7 1600 1504 1688 1611
730f25f4ac6b4fd10d9cf582494c911e,8 0.2 1328 645 1468 788 13 0.2 315 1329 783 1785 12 0.2 335 517 892 1082 7 0.2 1324 641 1472 788 7 0.3 335 1410 775 1799 10 0.7 218 1599 709 2088
a868475eb59e09a1fc9d6d5c12511d43,2 0.2 1352 565 1671 913 9 0.3 1057 584 1676 982 5 0.5 300 329 1116 1566 0 0.6 1308 570 1686 982 3 0.8 968 1306 2193 1841
9cef6970daacf97ee86d7b9bf54034a5,0 0.8 1032 683 1246 940
5644031df0b3584a477f0454acb7b291,11 0.2 643 571 1004 676 7 0.2 940 975 1186 1329 10 0.2 210 1717 561 1961 11 0.2 228 1695 351 1928 9 0.3 944 942 1195 1340 10 0.4 228 1689 370 1939 10 0.4 1738 1606 2090 1828 7 0.5 1757 1617 2067 1761 0 0.5 1255 986 1524 1257 10 0.6 1643 1584 2099 2016 10 0.7 237 1712 967 2000
3ad9881c5d75a15454c6c9336362fd46,0 0.2 1320 792 1602 1110 11 0.2 1439 390 1940 528 13 0.3 660 576 888 714 13 0.3 769 624 853 708 8 0.3 769 636 848 708 11 0.6 1721 396 1965 582
2a7079dd9e08df7d5ec7db974003d97a,0 0.6 1145 764 1359 1039
52e03964d4f942fc325a3154e88c4289,0 0.7 1386 769 1676 1076 3 0.7 1018 1479 2065 1798
c057d680cc5c76dc89f01c5945267508,8 0.3 2217 1814 2292 1899 0 0.6 1371 812 1724 1218
95eb9d1e5697e1c665253e05dcf5a464,11 0.2 1743 409 1959 520 7 0.5 356 1168 924 1928
b9182fc1e8c26b2642e8cb47ead586c7,6 0.2 1293 1149 1702 1633 13 0.2 1340 1149 1714 1571 13 0.2 1410 1187 1694 1376 3 0.2 674 1386 1519 1652 0 0.3 985 740 1211 982 7 0.3 1289 1153 1710 1637 13 0.6 1492 1210 1702 1300
56e3aa531cd2b4c2a597657ce69bea4f,7 0.2 769 759 994 1159 9 0.2 981 546 1220 1119 11 0.5 616 551 994 703 11 0.5 1435 540 1719 759 13 0.5 409 1322 639 1496 3 0.7 720 1305 1733 1614 0 0.8 1161 776 1598 1249
deb72391b998de457c5132511a3af7e1,14 1 0 0 1 1
9ab8268a94a58960cf1045e60a2d71a3,11 0.2 1382 327 1679 438 9 0.2 91 1174 762 1562 3 0.6 675 1003 1729 1440 0 0.8 1145 482 1515 919
d1513313aac44e0ee8a2372ac2a72923,13 0.2 250 1512 399 1589 13 0.4 260 1518 659 1613 0 0.8 1232 810 1564 1185
b23600f7395ee996cea6c96faed17927,10 0.3 1584 1311 2039 1918 11 0.3 1229 382 1602 562 7 0.4 1602 1282 2025 1761 11 0.4 490 461 878 562 10 0.7 1782 1524 2074 2014 0 0.7 1152 855 1485 1237
a18bff6167ed3c03d4135439c2fa4242,0 0.3 1223 908 1497 1224
6959b17325347f030bc39218814e23b5,11 0.2 1680 342 1902 396 5 0.3 660 702 1266 1836 3 0.3 1164 1500 2124 1824 11 0.4 1092 306 1344 360 0 0.8 1572 684 1830 954
6e07fab2014be723250f7897ab6e3df2,9 0.3 66 1518 438 2436 3 0.7 1314 1470 2322 1818 0 0.8 1638 804 1980 1158
73dba107969801cde6ff7bfe518274b2,14 1 0 0 1 1
4e6269ee38f7c8afc70792e62d0a05e8,11 0.2 1188 76 1460 152 11 0.6 666 5 896 81 0 0.8 1024 351 1258 641
5f465c42b5dabad92561ebc83310755f,14 1 0 0 1 1
512ab0e4091190c453987236dd18c14e,14 1 0 0 1 1
88555f70eddbd1b7f5153f78c180a3f3,11 0.2 1305 316 1510 432 6 0.2 452 692 853 1551 7 0.5 456 687 849 1590 0 0.7 1159 637 1442 975 11 0.7 598 277 881 443
20d208807c641afba1698d8f35aa8713,5 0.2 690 1098 1326 2274 3 0.3 1188 1980 2556 2412 11 0.5 1872 660 2304 786 0 0.8 1638 1008 1956 1392
24151df5b3919093e2c97bc6647260fb,11 0.2 1274 350 1577 450 9 0.2 764 587 1009 956 3 0.5 627 1160 1693 1619 0 0.7 892 597 1469 1042
7bab78cfe1dc3376741a24ac708d75be,7 0.2 744 756 1164 1416 12 0.2 1824 462 2268 726 4 0.2 738 750 1170 1428 6 0.2 612 642 1326 1956 13 0.2 708 714 1194 1662 4 0.2 618 1590 924 1824 7 0.2 1890 660 2394 1398 11 0.2 504 1944 696 2244 13 0.2 1926 696 2400 1374 7 0.3 612 666 1230 1944 6 0.3 1890 690 2376 1386 7 0.3 624 1602 918 1824 10 0.5 480 1938 720 2250 11 0.6 1812 432 2316 696
3e00c13e8222abbd2c177f4d95d6d718,3 0.2 802 1181 1749 1758 12 0.7 149 263 849 891
ffaa288c8abca300974f043b57d81521,7 0.3 1877 1254 2233 1779 11 0.5 1505 248 2055 532 10 0.6 1856 1560 2338 2109
e802d767e46566f02727d69836cc76cb,11 0.2 448 294 619 475
89f132e2e7c2ba998aca172c2ac942b6,0 0.4 1914 864 2202 1128 11 0.5 2382 396 2652 546
f1bf11a8a2164e6adc930df26a5dd75e,14 1 0 0 1 1
a81511be3f69b30f5d04989b3b2319f0,7 0.2 1501 1280 1852 1784 7 0.2 342 1302 785 1878 0 0.2 1132 798 1350 1052 13 0.3 589 670 703 842
b45de8c5c4a5ec655fe0d6250a45c218,1 0.2 471 532 892 764 11 0.2 1090 541 1246 641 11 0.3 304 1642 405 1794 8 0.3 1573 1367 1601 1395 10 0.3 304 1637 413 1794 11 0.5 479 536 872 755 3 0.5 748 1457 1503 1723 0 0.8 1024 845 1254 1125
7c56886a38be164d138314b50e7a20a3,11 0.2 1408 347 1552 435
037503b94eb68a16587a78bce365e681,0 0.8 1234 563 1578 983 3 0.9 857 1222 1995 1717
bbd308679b0ad1c2891ed0e90c732b6a,11 0.2 589 177 902 285 13 0.3 626 245 776 517 11 0.3 512 186 764 317 13 0.4 609 254 821 725 11 0.7 1434 154 1592 276 0 0.8 1040 498 1308 843
8d87354fed4d79fe6e33267600d66adf,11 0.2 1520 430 1652 537
493d5f75237e5b3ee1846c170a393411,8 0.2 1262 1164 1374 1276 2 0.2 441 476 887 1028 13 0.2 619 729 788 1023 2 0.2 1551 982 1667 1083 10 0.2 1745 2126 1869 2273 13 0.2 1320 496 1600 795 8 0.3 1530 856 1596 942 2 0.3 1522 856 1601 942 8 0.3 1254 486 1848 1686 2 0.3 1250 501 1840 1666 8 0.3 1378 1412 1460 1504 13 0.4 450 516 648 744 11 0.4 1745 2136 1873 2273 8 0.5 1551 982 1662 1078 2 0.5 1275 1154 1386 1276 2 0.6 1378 1418 1460 1498 9 0.6 1530 861 1601 947 13 0.6 450 440 891 1038
1b6a707131f787fe37d3ea40d2011d43,0 0.3 964 662 1529 1230 3 0.6 831 1479 1893 1839 0 0.6 1268 656 1534 970
c8b11df73b43cb08a60ffe48d4738297,0 0.2 1342 613 1631 929
1deb5e6595022e9cad8cb8fb00863e8f,0 0.8 1163 748 1428 1052 3 0.8 885 1401 1816 1728
ae9c7e52d8a31c3898dcd1bcf7a6f19f,10 0.2 327 1604 397 1709 11 0.3 327 1609 397 1709 7 0.4 460 1068 868 1452 0 0.7 1079 432 1289 626
912a20a92e3eec09b59aad46c4451241,8 0.3 1660 1510 1746 1606
902475b417c3d15c12706001292aa02e,6 0.2 438 1407 871 1922 7 0.4 438 1407 871 1922
58d76e6dae9bbb3a24fe79f771b735a6,0 0.4 941 595 1404 1033
7d6d84f1373f54e8b4a7c72e4b0be842,14 1 0 0 1 1
751a2e7d04ad1296c7d0a9f9eabde0d8,14 1 0 0 1 1
98734f45cdc062d160228410a8da696d,5 0.2 2058 1182 2628 2292 6 0.2 2154 1746 2646 2304 6 0.2 2166 1224 2496 1614 7 0.2 2160 1230 2502 1608 11 0.2 2460 1176 2544 1308 11 0.3 1206 768 1572 870 13 0.3 2160 1218 2502 1632 13 0.5 930 942 1476 1626 11 0.5 900 960 1062 1152 0 0.8 1758 1188 2058 1506
458dba2869d82b94f34858fc0e9d420d,14 1 0 0 1 1
52e9686ffccd0f4d3a6c58de8a12259b,13 0.2 1665 596 1809 771 13 0.2 1651 647 1845 838 13 0.2 1687 568 1755 658 13 0.3 495 765 819 1119 11 0.3 1665 506 1827 653 11 0.3 1688 557 1773 653 13 0.4 1422 574 1562 827 11 0.5 612 411 940 529 13 0.6 1400 495 1832 1035 13 0.6 396 630 958 1086 11 0.6 1444 405 1836 641
11ccd9217ba74bcc1021e91024591ba3,5 0.2 1973 784 2566 2160 5 0.2 302 568 1220 2216 0 0.3 1528 605 1790 870 11 0.3 1665 167 2206 278 11 0.4 730 197 1220 321
ec08aa8c34d48c492e9a8f9885f24acb,0 0.3 827 698 1453 1436 11 0.4 1296 326 1785 469 11 0.4 528 298 915 464 0 0.7 1184 710 1462 1013
88d2ce200de6d068f75bd22fe9c9ff99,3 0.3 909 1682 1719 2126 0 0.6 1210 973 1431 1232
e4c50af34882d9a1c5631007c1d2e05d,11 0.2 2538 1698 2682 1914 3 0.7 1296 1476 2454 1824 0 0.8 1728 834 2046 1176
03b796fd180662c4e579a4b8894486a9,3 0.2 771 1371 1840 1953 0 0.7 935 606 1494 1049
8738f1843ea1425fdb36e2b0fac23626,11 0.2 1128 391 1372 479 9 0.2 744 605 1052 1758 11 0.2 608 410 880 503 0 0.3 984 791 1180 1016 11 0.6 1160 396 1468 537 11 0.6 524 410 816 581
fd6b274f9e2ef0f660d52ed947e58ac3,11 0.2 1160 449 1460 518 11 0.3 356 439 588 610
10344d2fdc514205d230de6319408ecd,13 0.2 316 1068 512 1204 3 0.2 786 1154 1785 1699 0 0.3 781 572 1396 1095
047815a469503dfe21da4a12e2514a15,14 1 0 0 1 1
f599fe9d73fb3cc607a03fb258b7e198,10 0.2 148 366 814 973 10 0.3 90 793 747 1772 7 0.3 153 939 697 1328 11 0.5 157 371 846 996 10 0.7 41 1226 693 2047
7e5b17cc5c955fc4f8e9a626ab69295e,13 0.3 361 1391 448 1471 10 0.6 1314 261 2204 1945
9d3db915dfabc8a9ac9cda6223856b90,7 0.2 1573 1069 2297 2094 13 0.2 251 1322 813 1419 7 0.2 104 1327 971 1890 6 0.2 1553 1006 2278 2075 5 0.3 1523 889 2263 2051 10 0.7 118 1331 966 1987
47437878d27d009dcc9fcda42255c2c8,14 1 0 0 1 1
a2a6d6a2246027eb628f5841701644cc,9 0.2 2268 991 2331 1097 8 0.2 1962 1645 1998 1689 5 0.3 214 692 999 2000 11 0.4 662 421 903 510 0 0.5 1186 809 1496 1147
6fe8ac8da89618e402e51dd7e1e103fe,0 0.3 1005 1016 1215 1258
7a4e9f9b2fd1e2423d98dbaa316d199f,11 0.2 1436 430 1696 625 3 0.4 976 1372 1788 1655
ee75644cf6df02e60e3a6b1220b0528f,11 0.2 203 1818 288 1962 10 0.2 203 1818 288 1962
b681e8429d0e437034518de0ae6f6468,11 0.2 1129 271 1507 399 11 0.6 522 275 868 399 3 0.7 787 1272 1741 1523 0 0.7 1044 532 1270 812
e82e5f7cf9eaffcf52a36ee49e4b576a,0 0.4 1259 809 1501 1086
c34ccf37fcb956312549d7a582f19788,0 0.7 1230 885 1969 1465 3 0.7 1031 1705 2355 2408
9021a7769e065e341d0893fac8250f2f,0 0.8 1363 648 1641 978 3 0.8 996 1582 2139 2038
6c71ea8dbd37e59b995085cd189e1621,8 0.2 621 861 684 917
f3699d3679128726466b307f7a7cba73,13 0.7 504 585 864 911
57a1a6b02398e336508aa57ecf962e74,11 0.2 1432 451 1801 572 10 0.2 109 1977 196 2226 5 0.2 141 821 846 2047 11 0.3 1705 451 2005 775 11 0.3 114 1971 200 2208 13 0.5 573 497 937 1127 11 0.5 1410 434 1973 700 11 0.5 418 405 950 630 13 0.7 200 1197 373 1347 0 0.8 1187 902 1523 1272 3 0.8 741 1740 1973 2284
24dc9a75eac9086166bd3ea01ae2cd2c,14 1 0 0 1 1
8b0d1968a2f5c7d6f4fd31b9b6fa37d0,13 0.2 709 978 841 1149 0 0.3 798 907 1340 1490 0 0.8 1067 902 1351 1277
2e7031642f0d951eda8e991c77c611c2,11 0.2 1114 294 1386 361
cbd0a639798ad947081a059a87ca3e94,3 0.2 456 697 1059 937
203e51fe440b4468f4142d795d381cb4,13 0.2 923 408 1022 708 0 0.8 1339 642 1612 954
16f1811f5ce5fef3f8ef60b2fc675af5,5 0.2 1383 238 2057 1341 2 0.4 1388 600 1490 710 0 0.6 838 407 1512 847 3 0.7 705 961 1977 1689
342ac977b5591f53b37f9fcce27bfa2c,11 0.2 712 222 986 321 13 0.2 689 371 812 515 11 0.2 1241 161 1510 343 0 0.3 1145 709 1528 1136 10 0.3 237 2177 360 2387 11 0.3 237 2177 360 2387 13 0.3 1501 487 1830 931 13 0.4 538 432 949 1119 3 0.7 862 1318 2090 2022
6efc2a619fbf842eeadbb1abc9b523f5,11 0.2 1268 596 1444 713 11 0.4 436 610 636 796 9 0.4 212 1665 644 1963 3 0.5 708 1440 1540 1748 0 0.8 1000 874 1252 1157
18c93180fe5e1c5658a5d7ad18d7c26f,14 1 0 0 1 1
b176812b6d85e2bad51164998ec32581,0 0.4 830 576 1469 1280 3 0.5 757 1412 1798 1745 0 0.8 1168 576 1465 986
d709c132746f0409128eaa1c87a9a274,8 0.2 553 731 580 759 7 0.2 475 1187 576 1286 8 0.3 475 1111 506 1144 0 0.7 1048 532 1262 750 3 0.8 713 1201 1550 1467
54cf3b86aba7151a1bbca30db954307e,3 0.2 969 1500 1971 2168 0 0.6 1104 844 1701 1336
0cadc7fd92caf5c27d7ce718d089897d,3 0.3 821 1540 1871 1928 0 0.7 1200 803 1469 1113
79dc479648b23db3616339b4a79011b8,0 0.2 970 622 1180 869 3 0.7 705 1243 1569 1561
4597cf072dafa598c3396af5b395da05,0 0.5 984 657 1536 1072
04b68e83e611caf345b0a1dc9c65ec88,11 0.2 1086 612 1338 660 13 0.2 2172 1830 2364 2028 11 0.3 1692 666 1950 762 3 0.6 1134 1734 2184 2070 0 0.8 1506 1032 1824 1374
6f2237ac129bdb372382853afb3fee6f,5 0.2 1661 1128 2202 2192
79054bd52e5f6ebcda94fdc54e2fada5,14 1 0 0 1 1
f6ed82702d0d0c10a5e4091142c2d484,8 0.7 1799 1544 1888 1626
a12c4d0713661192a6e0bbd0ed1b231e,14 1 0 0 1 1
92a7c4fdc48bc4b5567b292cb57a201d,8 0.2 1392 596 1411 614 7 0.2 1380 1082 1795 1728 9 0.2 463 468 486 491 8 0.2 621 600 648 627 8 0.2 704 641 735 664 0 0.3 1059 646 1277 887 8 0.3 463 468 486 491 8 0.4 1514 464 1538 491 8 0.4 1455 532 1482 564 8 0.5 538 541 557 568
0ccde8751e5952ea6bb047378dcbabba,4 0.2 406 1141 1027 1930 7 0.2 493 1167 913 1608 8 0.3 488 1172 908 1593 8 0.4 415 1157 1031 1914 7 0.4 406 1146 1054 1950
3185bd3972ec4bc6029fbfe00af919f0,0 0.8 1173 720 1601 1208
b2036bab38a8e48baca67602a5679fe2,0 0.4 1012 589 1238 822 3 0.8 508 1242 1777 1661
7468f45287e2ad4f1375f721fbe92202,13 0.2 1655 1575 1816 1630 3 0.6 745 1610 1695 1948 0 0.8 1120 706 1414 1073
2764d6e99a99ac47b4a534511fad4db4,5 0.2 202 913 626 1415 0 0.5 872 576 1316 924 5 0.6 1177 186 1843 1535 5 0.6 131 329 911 1481 3 0.7 507 1094 1645 1512
5c6ffc9cdf3d6d485aaf30a52eb9b525,14 1 0 0 1 1
f1346d86077f3f3014e64112a8e72eef,0 0.7 1036 1087 1250 1338
235fa5309a20f02f306297fee158a109,5 0.3 319 532 857 1500 11 0.3 1129 166 1425 237 0 0.4 1036 541 1231 769 11 0.4 569 195 802 285
ddf377d1b071c2cec89dec0672f4156a,9 0.3 358 1661 787 1908 0 0.8 1196 698 1422 968
8b783188befa28d99bbf268a7f30bf0c,11 0.4 1765 251 2197 392 11 0.6 967 202 1344 312
ef840fd4320e6048b9ef9cc0bf7b90d4,14 1 0 0 1 1
e2541543a44d7df5c1ededc8e77bd045,14 1 0 0 1 1
af45d7c1bc7db86bece7f8b21dfc228d,7 0.2 1219 840 1531 1367
e0dc2e79105ad93532484e956ef8a71a,9 0.2 281 860 847 1631 11 0.2 1405 170 1699 350 5 0.2 1435 950 1976 2061 0 0.3 1074 539 1393 955 13 0.4 302 1139 722 1621 2 0.4 1191 600 1376 799 2 0.5 1099 529 1384 874 10 0.5 222 1437 701 1862 5 0.5 1200 156 2018 2122
d7a747c3bd660fdb17d07d68c293ada9,14 1 0 0 1 1
dc9e144a10314830c3449ee8f1106448,10 0.2 295 2117 369 2241 11 0.3 295 2117 369 2241 11 0.5 634 337 831 479 0 0.7 1273 615 1553 934
07ea0f8d7b7f1fb150c5afb04dc26c9a,7 0.4 370 1020 833 1462 0 0.7 1032 503 1270 764
367d407eeafceb8dd55ee11f7e52b3d7,13 0.2 1733 429 1937 707 0 0.2 976 554 1645 1054 8 0.4 1519 294 1640 440 2 0.5 1495 283 1631 457 2 0.6 1767 467 1932 685
714d10886bc8bf6a1f1adc0f61127071,8 0.2 1526 1096 1627 1201 7 0.3 1709 1190 2166 1897 8 0.4 2066 1190 2175 1357 8 0.9 1723 884 1892 1062
f8be8b8d517d3b48315bbbeda0ad3a79,5 0.2 1608 1269 2198 2309 7 0.2 1816 961 2080 1236 7 0.2 291 961 1054 2033 10 0.3 2062 2157 2221 2331 13 0.4 1603 1859 1835 2252 10 0.5 200 382 1063 2073 0 0.6 967 534 1662 1073
b2ebfd781d0d4b97f634e797cda68ef9,14 1 0 0 1 1
05a548fd37b6e44ab97a48dabee57c21,11 0.2 743 211 1078 365 0 0.8 1398 675 1713 1009
008bdde2af2462e86fd373a445d0f4cd,11 0.2 1710 461 1917 585 13 0.2 1998 1412 2115 1468 3 0.8 1098 1412 1926 1778 0 0.8 1431 821 1737 1170
f5de7e513d2c4085e8b7fd6b5e5db57a,7 0.2 329 1153 477 1294 5 0.2 266 697 747 1277 7 0.2 284 714 779 1294 6 0.2 283 698 783 1282 11 0.4 1166 321 1377 439 0 0.8 1089 557 1400 951 3 0.9 670 1283 1746 1749
97eefe9bc5a1a7d4dd2c0fa36b407b2d,11 0.2 697 498 857 560 10 0.3 1616 1993 1729 2145 11 0.4 1624 2008 1725 2145 3 0.5 759 1557 1496 1927 0 0.6 1044 850 1246 1092
127e2784b91becce4ac297255904033e,14 1 0 0 1 1
86fa4d1e5cc255212325d29ff77600fe,11 0.2 706 147 1037 225 0 0.2 968 649 1669 1303 5 0.3 242 827 943 1973 11 0.3 1501 188 1861 304 3 0.4 884 1518 2010 1963 0 0.8 1279 670 1659 1094
d4ef228d7d297b572a2049a75d3c9d26,2 0.2 1430 844 1729 1102 0 0.5 1453 850 1723 1107 3 0.6 1219 1406 2221 2021
0271d381c3e88527721efcfaf518be71,11 0.3 1600 407 1896 596 3 0.6 837 1755 1961 2208 0 0.7 1235 791 1591 1233
8d14c321b87595be89926a9b5219150b,11 0.3 1710 388 1908 517 3 0.4 876 1292 1950 1605
e0c6e37639776cb11ed37eb94922df25,0 0.5 1310 828 1573 1116
e46387455235ca9767ea8648b6ed08c1,0 0.4 1307 873 1828 1277
81228a9f8fca8710e0f6f9aedf9bd667,14 1 0 0 1 1
528800fde9832ed21a8c8c6f45cddf14,0 0.7 966 892 1168 1120
645f1d663a0008a679a6187bef19e968,14 1 0 0 1 1
b4c7e3c3881a4f6198995e41c28ee42f,7 0.3 454 1451 859 1744 0 0.8 1130 872 1395 1187 3 0.8 824 1581 1773 1907
5b60ed5c54d1c07ce7c02515c7499c1c,3 0.8 888 1326 1806 1626 0 0.8 1215 708 1523 1038
19c44a83a0b26af42aefbcbf7b9f9380,7 0.2 1348 551 1585 712 13 0.2 1348 551 1585 712 1 0.2 1180 517 1756 1576 13 0.2 1351 437 1414 598 5 0.2 300 399 935 1628 10 0.3 1274 1016 1741 1561 7 0.3 1231 408 1679 1144 10 0.4 1200 413 1760 1585 13 0.5 343 413 927 1168
e0f515ce8c2f2788d36dbbcee022a14d,8 0.3 744 715 926 885 2 0.5 727 703 932 908 0 0.6 1266 627 1857 1119
690f60dc7bb8faf32394031b8c300891,8 0.2 2162 1291 2271 1387 7 0.2 865 1925 1133 2293 11 0.2 919 277 1270 385
e0c1b7e120635b0932bbb0224363ffd4,7 0.4 1309 992 1636 1410
c87a07a686bc8e8e528209a582d5043c,8 0.6 1679 1721 1737 1783
fccdeeae9c0bd0c2e13d2e9220ada9a4,11 0.2 278 2274 347 2376 10 0.2 278 2274 347 2376
c507a510f4c6b6f210fb060d241c6d8a,14 1 0 0 1 1
dc2cf5d5d0c04cabed09513c44ede6d4,0 0.5 1298 684 1599 1002
f890e83cfa9198db05bc36b3ffc14c4d,10 0.2 282 2034 372 2160 11 0.2 282 2034 372 2160 13 0.2 732 1176 1050 1284 3 0.8 948 1578 2196 1974
a43c51dd8e8e501bb4c3a3054dd046c0,3 0.3 787 1687 1728 2036 0 0.5 1089 990 1368 1294
5a09dc583a83bf49eb3a245a4dcbea1d,3 0.7 1175 1342 2134 1691 0 0.7 1490 580 1726 816
b7b4381159d2df03eae9c807e19c5f11,5 0.2 516 1028 1063 1690 0 0.3 1352 1145 1656 1492 7 0.3 1605 910 2240 2037 8 0.4 1569 953 2240 2025 8 0.4 2085 1065 2121 1108 5 0.4 289 972 1109 2638
859b2897036f5ebf281996b5c3ed5571,14 1 0 0 1 1
78920201559a84ae65d928a6167b73e8,0 0.2 1044 679 1242 897 10 0.3 1655 1770 1760 1927 11 0.4 1655 1785 1760 1936 8 0.4 432 1001 463 1030 11 0.4 1457 1637 1515 1699 13 0.4 1246 797 1605 992
435ab3812fb181923346ede78dd5b9a1,3 0.7 631 1367 1554 1609 0 0.8 939 869 1215 1158
0403dda5a9bf46457517b604869d530d,14 1 0 0 1 1
b3db42a01ac63823463dbfbc952d98fc,14 1 0 0 1 1
1417df96cf0ef3878d5be9cbf5b03b0b,9 0.2 251 1739 329 1839 7 0.2 467 455 826 1449 9 0.2 467 455 821 1437 8 0.6 251 1745 339 1839 3 0.9 605 1366 2001 1963
d343221fe29d689f6d6e5b1501774ee4,11 0.2 1327 386 1690 506 3 0.4 887 1551 1924 1964
b24786ead7a3022992f42c4bc7802ff1,14 1 0 0 1 1
6db59ec25f0f8ab882e5ce79b1688aed,0 0.8 1079 484 1340 821
77de418d76da77b7e429227b83cd259f,14 1 0 0 1 1
2a48953e401d5a9375966491758310a0,3 0.5 701 1210 1620 1500 0 0.7 1083 574 1297 812
03aca410943c7f131b16572f03ee2cf6,3 0.6 734 1379 2000 1718 11 0.6 1636 384 1870 576 0 0.8 1145 657 1528 1086
79dfadb515464474f984451c2dc2fc34,3 0.5 740 1595 1476 1932 0 0.8 1013 1016 1223 1272
3c507def3894eeaba8be81a1e2cf1f38,0 0.2 1462 888 1782 1232 13 0.5 2171 1522 2387 1599 0 0.5 1196 894 1787 1350 3 0.9 1107 1581 2299 2008
e94fde220360e4b769921e16059cc6af,0 0.6 1052 608 1266 854
a550a845b14d4d14fb51aec4638101e1,5 0.3 354 326 1296 1899 5 0.3 1655 332 2582 2096 5 0.5 1915 1135 2514 1989
08504fa0ea409654d6328e51de2fb3b9,10 0.2 241 1993 319 2084 10 0.2 1690 2031 1799 2169 11 0.3 1698 2031 1791 2164 0 0.4 1063 859 1274 1092
c3456aa1383b2436b9e25a2e57c67f7e,4 0.2 323 982 740 1471 7 0.5 323 982 740 1471
96601ac112a5e37c51dabe61bf063a8e,11 0.2 841 377 1116 500 11 0.4 782 383 1032 559 3 0.7 1032 1578 2075 1925 0 0.7 1411 818 1657 1107
52c52586097de7c4e1aa3761d28bb5e3,11 0.2 575 297 927 446
c985abc53edc09b38a1370aa4ee8cecd,11 0.2 170 2347 258 2489 10 0.2 170 2347 258 2489
3097b40e5fe9ed1c66ef81dd98ecefec,0 0.6 1398 505 1701 779
