image_id,PredictionString
2ba6db6ed664e2aacd6e274edb609ec1,14 1 0 0 1 1
2bc8d5ac6ce8651f95b07a2753dcb04b,14 1 0 0 1 1
2bcbfb940309bc9a3d7cce3378cc877c,3 0.9866704344749451 593.42645 1265.3646 1848.795 1631.3451
2bcf36484564a6ba7a1bda9c7ae96087,14 1 0 0 1 1
2c46afc6145ab7743ca9828389a4d892,0 0.7976212501525879 814.25507 459.96902 1321.7097 933.78394 0 0.6478191018104553 1078.8707 476.6775 1323.6458 749.48083
2c779143ede5ab9248e40bd83d6b72bf,7 0.6831282377243042 1820.3177 1579.2122 2513.492 2093.8174
2c833f17b079546235157db9e70304ef,14 1 0 0 1 1
2cad63ccbc654b82534ba31070301835,14 1 0 0 1 1
2cbbb0c958dbc2f4d15171d1fc11ba2a,14 1 0 0 1 1
2ce93e10c745a4e18901ae37073bc29e,14 1 0 0 1 1
2ce9d73f2f2b9809f54f5ced22abb25e,14 1 0 0 1 1
2d106d30e4ddce3aca77d00715c8a655,14 1 0 0 1 1
2d2bf2587e5341d8e4ae9c24150efdd9,14 1 0 0 1 1
2d4a0f76c837262f10a610d8b9c69e5f,7 0.9915441274642944 1586.8893 807.0232 1951.1886 1558.3892
2d746a6e9c35faa63f915f17405a7620,5 0.9581445455551147 214.18555 522.5696 798.55035 1746.0105 3 0.9274414777755737 727.3636 1552.4059 1770.6387 2067.4705 0 0.851693332195282 738.45575 688.5767 1350.5223 1273.2725 9 0.7455263733863831 871.58026 1272.4678 1600.3367 2216.3162 7 0.7131011486053467 870.0021 1423.282 1729.9602 2040.4633 7 0.5978692770004272 1439.8534 1549.0386 1761.6293 1959.6914 0 0.5243801474571228 1041.8146 761.32965 1330.1467 1135.5033
2d94fa68576a921838bdfec98d9a3767,14 1 0 0 1 1
2da8f014c4422d4cd59c05ff4518ae1b,7 0.968808114528656 1134.8788 1114.8516 1503.3688 1498.8231 8 0.7423087358474731 1484.8298 1124.9928 1534.056 1162.1908
2df0a695053bb26243095e62b3c2cf2c,7 0.786209225654602 1620.096 1095.2709 2216.3657 1675.128
2df2669e9b045feb28e5bf4b585f8d2c,14 1 0 0 1 1
2e2f4e832dc3bd12ddd8d405cbf7fdf5,14 1 0 0 1 1
2e585169bb0b0f7f6e4875b517f87259,4 0.6039291024208069 363.41302 956.2314 597.501 1100.2021
2e65079841bd4b68a51facf322a72cb2,14 1 0 0 1 1
2e7031642f0d951eda8e991c77c611c2,14 1 0 0 1 1
2e72c2566be0f82a09336a05d58499af,14 1 0 0 1 1
2e73e92e0c1d60ebb2d9a342dd73c277,7 0.9871506690979004 1651.1526 1461.0533 2212.9915 1972.8131
2eae70b57d68947a20d6d0cc8f9f2e58,14 1 0 0 1 1
2ed178b03fe6156fa3f4985d16620094,5 0.7543437480926514 546.8855 394.54907 1054.1796 1468.9928 9 0.5994046330451965 1303.4655 429.75848 1510.6637 758.88873
2edfac59a792f8bf27a0d5beead24c27,14 1 0 0 1 1
2f2f368d580b179c65b6ad42f4d529f8,0 0.8521933555603027 1192.929 736.53064 1401.6173 1010.48254 7 0.755505383014679 1357.1047 1332.6072 1800.7894 1745.4083 5 0.6118829250335693 1367.3574 1237.0876 1844.5449 1745.6047
2f3821fa3729d0814a5dc4890261fa51,0 0.9320309162139893 1730.8973 521.0378 2074.228 884.67126 11 0.8926187753677368 1113.2869 148.34666 1414.9204 281.01743
2f49fa57375e32c9d69f8205bd5b0a96,14 1 0 0 1 1
2f629036ede0886b8a4eef89f6526fc6,7 0.9933257102966309 1543.462 1031.1056 1947.9824 1707.4336
2f775125346cd62232d8e835794941c0,13 0.9673479199409485 1477.7266 454.98178 1840.7761 806.5041 13 0.9106000661849976 1667.8783 457.73508 1844.6035 655.7221 2 0.6925602555274963 1667.6075 434.84622 1863.0024 667.23724
2f8f4f988fd84809caf191477ebc05db,5 0.8614716529846191 1373.9495 355.28738 2127.0417 2199.6345
2f977e3238400bf52f146ed0eb3a57c1,14 1 0 0 1 1
2fb8c4094b8bd6943407a071dfe6c73d,5 0.977005124092102 228.64989 705.7573 878.73615 1713.4368 7 0.7883226871490479 1294.5853 1434.5723 1730.7528 1832.1442 3 0.6863376498222351 546.7691 1467.2432 1653.6995 1870.5557
2fcfb42d501dd9e3ca9fb94b532cf4de,14 1 0 0 1 1
2fdc77728d36fdc8506d65520d2aa0d3,3 0.9114747047424316 771.06165 1195.6812 1928.0076 1792.291 9 0.8418089747428894 1096.7565 782.0435 1784.8099 1911.3181
2ff406f25425c2066fb57e7e534d1c90,7 0.8003088235855103 1320.3177 1537.2401 1822.338 2184.1812 8 0.5005890130996704 1413.5544 1568.0455 1830.9614 2105.7246
2ff4d2a98e787e19d3b853df59493732,5 0.787754237651825 740.5061 457.4265 1278.2235 1567.9985
3019aec706bd013e1e3348564fbfd086,13 0.9781298637390137 1242.3645 561.5972 1658.9884 1199.3472 8 0.6669327616691589 605.67456 1034.0348 648.27075 1069.0596
3020abca19e8fa4bba62fe583f07050d,13 0.99893718957901 590.6785 842.6506 990.5801 1351.1537 13 0.8463093638420105 574.46576 924.42554 920.07416 1208.3098 3 0.7145118713378906 557.41864 1477.5977 1770.0798 2714.514 13 0.6790868043899536 766.6638 533.4712 991.8084 808.56836 9 0.5770059823989868 817.1696 971.27264 1705.4519 2759.0154
3037b4ac894bd448153d3da7b700f79f,3 0.8003431558609009 1082.5967 1371.5438 1932.7041 1689.5363 0 0.7973208427429199 1400.2787 735.9335 1741.6107 1054.1279 11 0.5555377006530762 2060.735 1656.9181 2195.164 1895.7341 9 0.5014517903327942 1464.0972 740.29895 1739.2189 1095.5781
30475d6d6e3d67d52fc9a1f568eb81e5,14 1 0 0 1 1
3075716fb54707f068e0ecd8d687f799,0 0.5852173566818237 1003.73553 805.983 1216.6024 1027.1084
3075e85dda12262bc9e34a5bd518d226,14 1 0 0 1 1
3075ea62bfa39a295cbf419b9248401b,5 0.8059307932853699 872.97363 761.8976 1350.983 1692.4452 8 0.7705967426300049 1568.1261 805.4052 1912.2556 1179.7877
3097b40e5fe9ed1c66ef81dd98ecefec,14 1 0 0 1 1
309ea022e7179851582a662b97ca9ce4,9 0.867592453956604 1327.2896 1573.9127 1969.5773 2293.704 6 0.7784242630004883 273.59436 668.90784 988.2678 1791.5808
30e41da3ce3686e6e105c8358aed4445,14 1 0 0 1 1
31043d30ee29726c185d655800f025ec,7 0.8970422148704529 1730.5315 981.73364 2164.0745 1721.282
31109259018ccc4aefbc2083a608f032,13 0.960871696472168 1453.2878 809.3535 1774.1832 1123.6132 8 0.8580646514892578 455.56198 818.3122 515.65826 867.9135 5 0.6887295246124268 441.33743 690.04865 830.70416 1082.106 13 0.6355330348014832 1603.875 803.15967 1717.2721 891.23987
311301e3ac19b4b8eda85672e625b2e8,14 1 0 0 1 1
31446c7e7cae2f7aac75a2a922643474,14 1 0 0 1 1
3185bd3972ec4bc6029fbfe00af919f0,9 0.6987135410308838 1143.4298 757.3496 1602.091 1351.9563
3198b14b43ec49fdb55d5fe3b03a56f3,13 0.7430985569953918 395.36682 732.2913 541.11017 803.87225 13 0.7261126041412354 409.4285 748.4185 555.36414 966.44556 13 0.6917908787727356 616.884 374.3018 845.29333 729.4682 7 0.5109364986419678 343.25638 373.26172 937.0665 1236.41
31b4de538dd6272b05e295142c5ccc2a,9 0.9260913729667664 950.3982 651.7065 1406.7627 2035.43 0 0.8999666571617126 1219.3616 601.9428 1446.9607 892.00385 3 0.8163781762123108 497.1972 1134.9788 1683.0908 1757.4817 5 0.7147573232650757 447.0731 930.608 939.06433 1683.1289 9 0.7111651301383972 1248.9637 599.84735 1450.771 985.92334 13 0.5486879944801331 628.95953 656.7984 912.314 1213.7726
31ccf1b8a9992b055d0d26043eea3c30,14 1 0 0 1 1
3210943635d98be46b4864dc5fae5079,14 1 0 0 1 1
3215a7d4dc49d93b54635b85df536b8f,14 1 0 0 1 1
3243c41d5e3fb5e6b0ea0f3092adaca5,14 1 0 0 1 1
325fa15bdeaf8dfe6cf63a82fad30228,13 0.9446890354156494 1976.9863 675.4492 2220.0715 848.4709 8 0.6824208498001099 2024.5626 733.52576 2136.2573 836.93335
3274df5c70fba85244fd07f57dd95e3e,14 1 0 0 1 1
32761b596170dacbce163df97a5d935b,14 1 0 0 1 1
327f8c6c13ad1a6efefd78409c9f2191,8 0.7671788334846497 1963.0214 738.21 2124.3145 883.70636
3297d4a571f2259e8699427999a79121,3 0.7953429818153381 1021.0082 1467.4315 2218.5576 2152.5842 7 0.7220941781997681 1346.6691 1329.7767 2196.372 2070.9734
32b33ed354f4f86cec0a90e53f584d58,0 0.9734988212585449 1273.9865 1048.2029 1541.7637 1466.5461 9 0.9348584413528442 1460.221 2104.401 2154.9329 2402.664
32ce0ed98d68f9ed492aa9cdbe8a11fe,3 0.882916271686554 693.73126 1353.993 1686.4774 1719.4882 10 0.6255064606666565 232.18492 1586.5095 893.7164 2210.5073 9 0.6178246736526489 813.4849 629.96783 1419.0931 1124.3047 7 0.5202206969261169 809.4638 619.82526 1441.6105 1114.2565
32d6ac0696adc1f9c50d689a97925cf2,14 1 0 0 1 1
32f4fc5f09a10e5dd9bbdf35d7656fb6,14 1 0 0 1 1
32f991e64870da55f30028f559545973,13 0.8893658518791199 1268.3702 766.93427 1543.6218 1052.1005
330c8fe642a041f281f7e7cad8ac2f7c,10 0.7712870836257935 237.31966 1833.0049 325.67056 1987.4259 11 0.6449548602104187 237.74919 1835.0688 331.62717 1973.3433
3313b32f4a3d416440ef4509591ecc68,14 1 0 0 1 1
331d6f73321a73102327f7cff11ec842,10 0.98808354139328 1812.7368 1764.3433 1930.6459 1912.4911
331dd7060c9d960473535fdd82355bb0,9 0.9012673497200012 1284.7625 607.2043 1732.6252 1323.5122 0 0.7236996293067932 1473.4515 595.3758 1809.7234 994.21533 9 0.5471663475036621 1498.9165 599.87085 1765.8715 1013.55884
33218cf183c1224a74ccfb514e827e15,6 0.8648188710212708 569.9777 515.8856 1146.1187 1325.9265 7 0.6015645265579224 1353.5126 1259.1633 2024.5225 1945.5098
333feefeb39e5d2df1e5de640c82a9a4,14 1 0 0 1 1
33475eb6c08efe5e59c243813d3df10e,14 1 0 0 1 1
33710a9edd291057f356433bcb50a632,14 1 0 0 1 1
33a621bb6474d8000c932ce489c4f734,14 1 0 0 1 1
33c4b9d23a829868e1418362e4d94500,13 0.945014476776123 688.6025 1229.9718 1044.4036 1368.6088
33d6c3efe631dbef8424df136efa9412,11 0.7036846876144409 1526.7269 325.1182 1930.252 444.40787 7 0.6608239412307739 1596.163 1220.3953 1988.1267 1564.8958 8 0.5639081001281738 1402.5493 657.204 1669.3636 1050.7378
33e9093de7567d13466efefda65aa682,14 1 0 0 1 1
33ea04bbc65df11ddd004fbabc94b193,3 0.7741576433181763 622.5698 1461.5853 1815.9846 2045.2856 0 0.5075489282608032 680.6031 1292.894 1234.4318 1847.3685
33ef8fbf5f60047d375274a0a612119e,14 1 0 0 1 1
33fb234fc2ad20c92d1a556d7c3eb916,7 0.9957780838012695 403.0489 534.2777 845.0257 1152.8112 11 0.990318775177002 1172.3442 337.99667 1431.8552 397.70145 7 0.9844529032707214 575.6014 440.33087 904.4238 912.7375 10 0.9673717021942139 236.60214 398.7299 1011.17236 1845.9393 13 0.9182270169258118 1370.1116 558.4528 1437.5774 833.07367 7 0.5243207812309265 1307.7689 1291.7574 1840.9791 1802.2638
3401e0a653e4b1489ce0d770c0f3748b,14 1 0 0 1 1
341f942a70c16113f7b1c93c9ca9afb1,9 0.7111818790435791 1538.4376 1590.8727 1990.272 2140.6426
342ac977b5591f53b37f9fcce27bfa2c,5 0.9965795874595642 251.8914 204.20569 1033.491 2329.581 13 0.9859036803245544 1417.3983 390.6844 1809.1072 836.1683 5 0.8836509585380554 1420.3422 324.4015 2187.0906 1897.6405 9 0.8762093782424927 976.99194 492.2841 1498.5355 2136.8638 7 0.8728981614112854 1542.3821 1280.3406 2112.0757 2015.3389 5 0.7316610217094421 359.84604 351.7306 988.76935 1403.2222 4 0.7238796353340149 1479.422 1112.0459 2103.0918 2020.438 5 0.7117549180984497 1382.7817 411.26028 2010.288 1290.0104
342f1081f906354b4cca70450b27d32a,7 0.9457464218139648 1307.7816 1240.5167 1799.485 1807.8394
3457c18599e510d039aa44c4c3d56e3c,14 1 0 0 1 1
35140570aec20f94b22429d00dc142e9,14 1 0 0 1 1
352ec28500e57fa5c87183f1eb83ffa0,14 1 0 0 1 1
3533a82817c5bba65a24f2799679fb50,14 1 0 0 1 1
35360687c230a5851d43ee95597d7b71,9 0.8799682259559631 1267.3828 1040.6741 1672.0833 1653.4126 7 0.5730776190757751 1259.082 1165.9386 1682.8296 1636.4985
353d7e4d7a4434ce27c7de1cd151423b,13 0.8138527870178223 679.1534 1206.8112 906.0322 1357.0695
3540f15d1d45917683cfc818416099ab,5 0.9189074635505676 303.84198 576.2469 1097.5 1992.6569 5 0.5603204965591431 1428.9116 607.7324 2005.3984 1972.7537
35a7775073c28080ee57ce23585cf17b,14 1 0 0 1 1
35d9d826e89a38a66484430f6ebf85c9,14 1 0 0 1 1
3600f42e5ab24a48e561618b5ecc125e,6 0.6292830109596252 452.8188 1215.2946 853.25024 1577.9858 13 0.6154197454452515 375.52124 955.81586 924.0273 1645.8811
360d0940a6a47185b8fea2eccf1d639f,7 0.9577149748802185 1199.0875 1392.0159 1560.1575 1805.0426 7 0.6916815638542175 1199.6102 1182.1956 1616.9084 1915.1086
360dbf51ef9e2c43f06cf3a853dffa3c,7 0.9719539284706116 1612.6301 1327.8445 2130.0254 1875.0238 0 0.8406437039375305 1453.9226 730.2533 1873.8165 1138.6155 3 0.769224226474762 1027.6282 1403.8136 2264.2715 1883.4009 9 0.7121564149856567 1598.1674 713.7412 1857.7201 1154.1803 8 0.5476562976837158 1684.3569 1440.0327 2059.8708 1797.9713
3658d0751f708f6676dce25b328dccca,14 1 0 0 1 1
366fb4e84d6940ea74267b32edbd1311,14 1 0 0 1 1
367d407eeafceb8dd55ee11f7e52b3d7,14 1 0 0 1 1
3685798c0a54f17473262707013b594f,9 0.9052683115005493 1336.6191 739.8348 1597.8994 1189.195 9 0.7424041032791138 986.8497 1623.12 1801.787 2103.1626 3 0.5033347606658936 798.155 1672.805 1932.797 2134.4678
3689f084f7fa4d0f6336cca39a224f22,14 1 0 0 1 1
36a77e1a171a23bfd214fe07fc90ea2b,14 1 0 0 1 1
36aa7cdf317c33edc514ef43814d4c9b,14 1 0 0 1 1
36aec3c16185942a4925ed5f272156b1,7 0.9713518023490906 1344.1588 1225.5289 1842.2635 1936.7407 13 0.9299823045730591 236.1978 651.75903 910.1633 1317.4377 3 0.8317612409591675 437.64584 1328.7325 1947.522 1922.219 7 0.5830157399177551 203.6476 604.5905 566.63403 1411.8865 7 0.5367047190666199 203.87938 937.73 436.88086 1398.1107
36b6cdc7fa471226b319816a0935d9a3,14 1 0 0 1 1
36b6d2736b8b2ec5e60686e06a7199f8,9 0.8403738737106323 945.79846 1472.0533 1439.7487 1794.5718 0 0.6700131893157959 1163.2281 849.6014 1367.8168 1093.7426 9 0.6106863021850586 1257.6523 1244.941 1782.9681 1760.3271 7 0.5615842342376709 1228.825 1267.81 1778.843 1701.3766
36b6d5f8f49d605ee5f27fbd80b96d5a,14 1 0 0 1 1
36cb07063dd0f4f649e5f478d3ec2c72,14 1 0 0 1 1
36cd56c10616e2089c21010d73d0df3b,14 1 0 0 1 1
36eaf06f68d1f5eb34e2247a5ffabdb6,13 0.9797776937484741 731.61176 617.2169 1145.7704 1151.6351
36fc763ac49338f190eeb00404783331,14 1 0 0 1 1
36ffc780ab3e684e32802143790e5ee1,14 1 0 0 1 1
375230098adb78e73b6d162c9e30acd6,14 1 0 0 1 1
378c5843d109c9f0bd82baa85b15dac8,14 1 0 0 1 1
379350d6cca599b6a09c5387c9160aad,5 0.9963567852973938 362.88635 806.2282 870.4866 2112.6326 13 0.9848120212554932 419.32104 1054.5365 545.2401 1106.6808 13 0.894303023815155 442.3701 519.67175 947.6467 1285.2242 13 0.8127941489219666 588.5234 575.89374 909.1325 835.1118 8 0.8094233870506287 460.0205 920.2819 535.4696 977.18616 11 0.6700204610824585 651.8651 460.12604 1003.98676 581.2669 5 0.6373334527015686 1365.3588 987.74945 1772.5135 1862.7417 8 0.6301489472389221 451.8898 1900.7925 486.48587 1935.0077 8 0.595812201499939 447.43246 1061.8982 536.4748 1123.3115 9 0.5258357524871826 648.61835 562.31714 926.4698 818.7298 11 0.5028226971626282 600.2536 476.10278 1016.90625 805.3641
37bf1c43895b0e72e6e6c4de3040bfeb,5 0.9959047436714172 214.34111 678.781 913.51013 1654.4546 0 0.9717954993247986 1174.9122 672.9021 1490.7725 995.4253 11 0.9554502964019775 499.397 356.8847 1044.666 605.91846 13 0.814383864402771 499.29108 463.09515 1034.5138 748.75256 5 0.7404037117958069 1719.723 1358.2496 2174.9807 1906.2178 5 0.6503856778144836 1323.5476 663.4368 2142.8074 1941.7065 13 0.627780020236969 388.76648 353.87415 1081.22 905.40875 11 0.5546217560768127 2034.1061 1754.4038 2185.0808 1945.2173
37c489f4e9b80a82bfec581082e14dd2,7 0.8478678464889526 1554.9833 1304.6161 2076.0962 1836.3768 9 0.6279435157775879 1365.1279 577.1631 1565.0779 954.26324 9 0.5017668604850769 1605.883 1274.7098 2090.8037 1822.8224
37e7deb1b1895f2d2648781e426a3460,5 0.7376074194908142 144.26727 232.60362 906.3639 2118.4797
37f45b3477ae15855f96dbe3f1f7f9c0,11 0.8844228982925415 1030.0164 455.23425 1246.4331 511.6498
3826548c8fedb944bee4f6eaa5c2090e,14 1 0 0 1 1
384ee8c20076c44adbe60bfe7e805869,14 1 0 0 1 1
3857dfdfba3a8a401121776389818b72,3 0.5031102895736694 805.17664 1557.7205 1885.193 2072.2722
3873c2297c6f237f67defb7ef1243a3a,14 1 0 0 1 1
38ad783850c6ef47e04130ae94af93df,14 1 0 0 1 1
38ca9de33c512c71aa3094a151dd5368,8 0.9358716607093811 195.60358 1470.7333 237.8904 1514.1108
38d2d9277b7de0d843bb1b283e6814e9,7 0.9565079212188721 1051.7499 1502.2344 1401.4058 1890.068
38d60e4b63eeca0de18a1539dc527c93,14 1 0 0 1 1
38fc380de74d2102e2087e7ba889fd44,8 0.9008780717849731 1316.5414 1461.4857 1753.3047 1900.4915 5 0.6184661984443665 344.3059 1019.07947 985.4024 1822.7275
39077a997b195cfedd2287c9e9476b38,0 0.9463216662406921 1710.5864 776.095 2031.5472 1127.0337
3919111229e688f20ec426237af05162,14 1 0 0 1 1
395f2f015b69bcf2e58fcba55ecb6793,7 0.5473321080207825 1520.0762 1090.7 1991.0974 1910.6501
3975d9bd8377d6cbf2fa92ca2efcfc39,14 1 0 0 1 1
3980fbd0f4f131b672d5dac9b4b044a0,14 1 0 0 1 1
39949d5d2d8855e391b87d8a932b5aaf,7 0.9858361482620239 323.81775 1073.1433 654.58356 1461.2549 13 0.7800925374031067 500.069 765.97986 981.3944 1301.1016 13 0.6744131445884705 351.33273 1246.9124 617.09906 1378.5054 7 0.6066054105758667 342.15402 1212.5914 656.02783 1400.1425
39af4d0dbe33277af4520b6bdee5e1b2,14 1 0 0 1 1
39bd0688c096acd60756fc1a7ea39c3b,14 1 0 0 1 1
39c1050099b63c29f6140e4eea23f8af,0 0.6146116256713867 1717.0671 658.99274 1983.1616 1159.588 9 0.5504034161567688 1753.6051 648.17694 1968.6053 1212.6172 8 0.5061433911323547 1728.4901 683.9135 1972.6605 1108.8555
39c48b218f46e9448e1f877de440faec,14 1 0 0 1 1
39d9ea42feb3af75ef0ea3dd91e7e1f5,14 1 0 0 1 1
39ec5d4083b0ece455f7e87381bbc0a1,7 0.6025211811065674 2082.409 1966.0813 2298.6304 2357.0408
39fb994092b2b3b96068fe06724af10e,14 1 0 0 1 1
3a0135174fe1bec08b8318fba4aa951c,5 0.7381859421730042 1284.6354 265.84656 2082.3992 2352.9758
3a14159e53495689a8b21a371aa54ef7,14 1 0 0 1 1
3a443e2a67c5b0956e461a7fb853bf9e,14 1 0 0 1 1
3a515d9ba5419a9f35dc382017d5e98e,14 1 0 0 1 1
3aa53ed6b890f65e41d2d359912626dd,0 0.9191139936447144 1225.7365 996.683 1487.3651 1229.8151 5 0.9036304950714111 168.95352 751.621 944.66907 2431.4487 3 0.8670159578323364 855.1829 1559.8901 1956.1526 2404.811 5 0.7448511719703674 270.79037 666.5723 901.1673 1755.6797 5 0.6383132934570312 169.15025 1388.1528 901.9634 2270.8264
3aaaa45a86fd160e7c9907b98b8b6c79,0 0.9394310116767883 1204.6775 756.7828 1493.9122 1104.3983 9 0.8568879961967468 1347.7133 1420.1305 1803.5898 1823.722 5 0.8099084496498108 339.6356 668.64307 849.9059 1987.6681
3aaefe9e6128e0b34d206e0c86ef3e9c,5 0.9695292115211487 202.0644 303.49597 964.7128 1481.2035 8 0.78578782081604 437.37552 1072.9866 488.37598 1136.3066 8 0.7602274417877197 1203.7642 1535.9 1333.4314 1717.3125
3ad213b03c666ce943479e847e102035,14 1 0 0 1 1
3ad9881c5d75a15454c6c9336362fd46,8 0.9893290400505066 765.7605 616.946 848.8481 708.69946 13 0.8253152966499329 707.34265 563.3961 860.38 779.4951 11 0.5279595255851746 659.7974 426.81393 888.4271 578.45557
3b55e52750fa2737857d05526f196b18,14 1 0 0 1 1
3b5957a38160102563037a3769a383be,10 0.9120671153068542 114.03695 1017.2894 1155.863 2219.8364 10 0.8550544381141663 225.8139 1210.6213 975.32153 1894.5775 5 0.7928280234336853 1648.0193 384.69623 2371.7065 2038.6068 3 0.7079992294311523 288.5237 1396.8215 2361.4617 2384.5625 7 0.6530522108078003 344.6196 1333.351 977.00964 1653.8506 7 0.6400793790817261 1611.2009 1004.793 2341.0657 2482.4001 10 0.6045799851417542 1956.3799 2351.736 2382.6562 2668.0508
3b68bc60f5353a7f3a8c30a99ed5cc3f,14 1 0 0 1 1
3b742aa4d975709f2dada47203639704,14 1 0 0 1 1
3b74377f53c13dcfcb252294fbc70dde,7 0.8749228715896606 1839.8252 1234.6517 2358.9807 1780.3267
3b9dc61181ac4c1d78d2ad1431a75a9e,14 1 0 0 1 1
3ba1428b5a468133d0b75b0418514c23,10 0.9503543972969055 2061.3164 2009.7235 2140.1938 2107.5232
3bbdbcb655e1cedc451d96b4ab3cf4e0,11 0.9364391565322876 802.2264 590.8512 966.20447 684.85034 0 0.6917080879211426 1141.8362 824.2868 1386.6941 1096.1495 0 0.6828218698501587 811.5731 769.39703 1388.5103 1114.7263 3 0.6307521462440491 265.32452 1691.3519 1430.0989 2076.8748
3bde9f07f146da27d795709456f6ab17,14 1 0 0 1 1
3be17a7a8e451ec0fb71ef3b8efa9425,11 0.7730509638786316 2014.1483 2127.2566 2131.9583 2282.6628
3beb39b65b26ffb9b93e9f12dd5f07d0,14 1 0 0 1 1
3c0da76eb43946a1f718198ef00bea1a,7 0.8044374585151672 1485.3323 1238.0406 1913.9883 1673.3784
3c134ccada9f182596bf6107b0dabb8d,14 1 0 0 1 1
3c22b17493566a9bca5ac33f0cd0b42f,8 0.9067465662956238 1573.6943 902.68207 1845.9988 1160.7162
3c2cf7dee8ad4b5b2921c65cc2524ce6,0 0.9380675554275513 1253.915 614.80646 1473.4192 869.09515 9 0.9364007115364075 965.0657 1027.7286 1476.7549 1746.0792 9 0.8019723296165466 914.02844 1151.1793 1804.8247 1770.68
3c40a353f341731f92fbfe963242e4e7,14 1 0 0 1 1
3c4375177b66fa5e8914d22b1556dd48,14 1 0 0 1 1
3c507def3894eeaba8be81a1e2cf1f38,13 0.9897088408470154 2179.0166 1527.3898 2389.6655 1585.1013 0 0.792885422706604 1195.6104 853.65106 1766.9036 1338.5137
3c620ca6be5c87ad9f167e85b43defc2,14 1 0 0 1 1
3c6f70f56258cad13d74e7f17da1c7c5,7 0.8917855024337769 1523.4679 1398.841 1937.2739 2009.9995 0 0.6783069372177124 1225.6805 864.7717 1606.6748 1201.2012 5 0.5217545032501221 1508.0682 1270.019 2004.2683 1972.9897
3c8a5906888ab86560daf594daf3b3c2,14 1 0 0 1 1
3c948bc922d30f6c7ed39df29f5cd989,14 1 0 0 1 1
3ca907c03b1409d8a703591f6ca7882e,14 1 0 0 1 1
3cb7123b676ed1963d77850bfe185482,14 1 0 0 1 1
3cc3637e5b01e1fb105326b58dfc7fa2,3 0.7616495490074158 896.98254 1544.9679 1875.6285 2023.8668
3cc51f95d2d193e231d6cdab5b423243,14 1 0 0 1 1
3ccbd8fd3eadbf3f0bef8e091a5ea5b5,9 0.7873805165290833 1387.5391 1407.9475 2348.8884 1933.4264
3cdcf9e3f1b8d011d20f4c1c779851ee,14 1 0 0 1 1
3cfb5f7af41ff012658cb64ebf82e84f,9 0.7461205124855042 1059.307 54.159714 1844.57 343.6512 9 0.5583721995353699 496.7619 52.245644 1658.9583 390.14587 11 0.5286170840263367 1965.5894 1815.9354 2080.1143 1977.9662
3cfc0bb78ca18773c9ec91ad9bbe3d4d,9 0.6484492421150208 1565.8086 2003.1335 1912.5359 2120.751
3cff8dcf3354f5ed794061627d7d24a7,14 1 0 0 1 1
3d26f5e39259810fb7a332f50bd9d867,14 1 0 0 1 1
3d281a2a2c78f8e0713166ed125a183a,14 1 0 0 1 1
3d31da3e8d49304c7752e3522b0e3a9f,14 1 0 0 1 1
3d4c07ae432d5834781d532d833d75ac,14 1 0 0 1 1
3d53b9b699cfec21262399ebd558f2cf,14 1 0 0 1 1
3d718e505b0ee17de0f2e821eba38eef,7 0.7076207995414734 1736.8615 1194.1322 2050.5364 1883.5588 9 0.5966858267784119 1728.0786 1148.4606 2046.7108 1876.0964
3d88da32e0b7971e4f1bb1aa684a038a,13 0.979207456111908 821.1977 403.31006 1368.107 945.0505 13 0.9686776399612427 875.1447 439.70462 1223.1715 842.13617 9 0.9168072938919067 1578.0339 678.0441 1963.5527 1227.4619 7 0.750424325466156 1769.6516 1478.9476 2189.9954 2028.5692 9 0.7265618443489075 1783.4691 1448.6028 2216.248 2034.3926 6 0.6527383327484131 839.4238 412.96902 1417.8934 1002.9323 8 0.6445724368095398 2340.2573 1437.2465 2378.1824 1475.3296 0 0.5854857563972473 1482.9967 693.4275 2008.0413 1217.2657
3d91a84170a65127a0d998987962dd07,13 0.9022666215896606 689.2131 714.91797 808.2295 799.89166 9 0.7858902215957642 1209.5464 823.17596 1370.0961 1109.9412
3d92749a082bc9206b4ba07779853e00,14 1 0 0 1 1
3db534bf69409b385d0278eb677d9b62,8 0.8136159181594849 1637.0876 1374.1595 1682.976 1413.3885
3db61dfe06d558636a4027e6b35ea820,14 1 0 0 1 1
3dcc30d354b4502eb28e3dfbc697756b,14 1 0 0 1 1
3dd50dfa4f67ff1c2e0fc6af3c165fa6,14 1 0 0 1 1
3e00c13e8222abbd2c177f4d95d6d718,14 1 0 0 1 1
3e15991154a164d30bb9fbbb29fe437c,7 0.9932152032852173 274.98062 939.80273 689.981 1366.9989
3e34595ad37ca0b7b2658b09792c9b04,9 0.8842878937721252 1230.8893 1578.2358 1694.3179 2191.1006
3e41c27c6bd34d990b4b4c33f9920342,14 1 0 0 1 1
3e86f7a0078799279f334db4074f109e,11 0.9776402711868286 499.0386 454.06467 771.66174 577.9839 5 0.9728758335113525 328.71884 529.5912 790.85974 1364.2351 5 0.6787804365158081 233.17288 427.57062 765.3325 1776.4205
3e90adc40cb10bf9f49d34c6d54ba50c,14 1 0 0 1 1
3ea9f49ba17cbf6865a29bcb8d01b3b6,14 1 0 0 1 1
3ec25a3d86136b2b3df04179d7118525,14 1 0 0 1 1
3edd2755894c91c8ab38a9ef7ddb7985,8 0.991166889667511 997.47723 551.89667 1038.6953 601.5593 9 0.8052752614021301 1457.2876 639.4135 1830.8824 982.4129
